7690;COOX;PAUL;65205711;BURG. PREVOTLAAN;186;4938;BOORSEM;BELGIUM;29/06/1964 0:00;AALST;BELGIUM;member
9109;COOX;PIERRE;82486568;WEG NAAR ZUTENDAAL;183;3671;BERCHEM;BELGIUM;3/09/1957 0:00;BRUSTEM;BELGIUM;nonmember
7022;COOX;EDDY;93293339;HENRI DUNANTSTRAAT;180;3820;ZEDELGEM;BELGIUM;18/01/1960 0:00;ZUTENDAAL;BELGIUM;member
4692;COOX;LOUIS;56347789;ST. ANTONIUSSTRAAT;175;5919;IZEGEM;BELGIUM;10/01/1954 0:00;BEVERLO;BELGIUM;nonmember
8048;COOX;LAMBERT;61148083;FRANS KUSTERSLAAN;175;5864;DIEPENBEEK;BELGIUM;22/07/1962 0:00;LEUVEN;BELGIUM;member
7437;COOX;JEAN;46697044;PASTOOR BREEMANSLAAN;171;5778;KNOKKE;BELGIUM;22/06/1959 0:00;ATH;BELGIUM;nonmember
9259;COOX;ROBERT;92132048;EISDENWEG;153;4608;GISTEL;BELGIUM;7/10/1958 0:00;ZUTENDAAL;BELGIUM;member
7668;COOX;FRANS;57795372;ISAEKSTRAAT;148;5745;MARIAKERKE;BELGIUM;30/05/1950 0:00;GISTEL;BELGIUM;nonmember
5088;COOX;JOZEF;79016661;KANAAL;145;5151;BREDENE;BELGIUM;26/08/1965 0:00;DE PANNE;BELGIUM;member
3752;COOX;LAMBERT;49834920;BRUGSTRAAT;138;1570;DE PANNE;BELGIUM;6/08/1953 0:00;AALST;BELGIUM;nonmember
2387;COOX;THEO;47413854;WAL;136;1142;MIDDELKERKE;BELGIUM;7/06/1970 0:00;MOLENBEEK;BELGIUM;member
8378;COOX;WILLY;70388384;PIJPENPOORT;136;5652;AALST;BELGIUM;21/05/1955 0:00;KORTRIJK;BELGIUM;nonmember
1247;COOX;DENISE;54029817;TOEKOMSTLAAN;134;3422;OOIGEM;BELGIUM;21/06/1970 0:00;HOGNOUL;BELGIUM;member
4167;COOX;ADOLF;75731126;POPULIERENLAAN;131;4534;ZUTENDAAL;BELGIUM;29/12/1965 0:00;PEER;BELGIUM;nonmember
849;COOX;PIERRE;41816129;HANGVELD;130;4148;BLANKENBERGE;BELGIUM;1/11/1962 0:00;OOIGEM;BELGIUM;member
9199;COOX;LUCIEN;15523063;O.L. VROUWESTRAAT;127;4366;REKEM;BELGIUM;29/09/1956 0:00;ZWEVEGEM;BELGIUM;nonmember
8152;COOX;HUBERT;48444503;HILARION THANSLAAN;125;4762;TERNAT;BELGIUM;24/10/1959 0:00;PEER;BELGIUM;member
8342;COOX;ALICE;88036154;WINDMOLENWEG;120;1693;BERCHEM;BELGIUM;16/05/1951 0:00;ROESELARE;BELGIUM;nonmember
86;COOX;LOUIS;37428679;PASTOOR GOOSSENSLAAN;117;1414;LEFFINGE;BELGIUM;24/04/1960 0:00;ZWEVEGEM;BELGIUM;member
5030;COOX;HENRI;53941532;STEENWEG OP WIJCHMAAL;114;5674;KORTRIJK;BELGIUM;26/11/1958 0:00;MOLENBEEK;BELGIUM;nonmember
6067;COOX;LEON;13377053;HILARION THANSLAAN;112;1438;BLANKENBERGE;BELGIUM;8/01/1975 0:00;LANAKEN;BELGIUM;member
4318;COOX;CAMILLE;62899114;KERKSTRAAT;111;1918;MIDDELKERKE;BELGIUM;3/01/1967 0:00;REKEM;BELGIUM;nonmember
1506;COOX;MARCEL;89446645;TIENSE VEST;109;2879;REKEM;BELGIUM;23/02/1960 0:00;DIEPENBEEK;BELGIUM;member
7920;COOX;JAN;19871730;ZANDBERGSTRAAT;103;1333;DE PANNE;BELGIUM;14/08/1959 0:00;BILZEN;BELGIUM;nonmember
2356;COOX;JOHANNES;44465804;WEG NAAR GENEUTH;102;5238;ROESELARE;BELGIUM;26/09/1961 0:00;HEVERLEE;BELGIUM;member
9207;COOX;CONSTANT;93232272;MOPERTINGENSTRAAT;99;4589;ATH;BELGIUM;3/05/1951 0:00;IEPER;BELGIUM;nonmember
4929;COOX;ARNOLDUS;31922294;O.L. VROUWESTRAAT;96;2304;LANAKEN;BELGIUM;2/09/1959 0:00;HEVERLEE;BELGIUM;member
1608;COOX;LAMBERT;65945649;GROENSTRAAT;92;4817;ZEDELGEM;BELGIUM;20/05/1955 0:00;IEPER;BELGIUM;nonmember
897;COOX;ALICE;74531570;HEGSTRAAT;83;1481;ZUTENDAAL;BELGIUM;31/07/1967 0:00;BERCHEM;BELGIUM;member
449;COOX;ANTONIUS;15559119;KASTEELSTRAAT;81;4148;REKEM;BELGIUM;12/03/1958 0:00;AALST;BELGIUM;nonmember
7110;COOX;HERWIG;62605866;LANGEWEIDESTRAAT;78;4955;MOLENBEEK;BELGIUM;1/08/1961 0:00;IZEGEM;BELGIUM;member
3610;COOX;ARMAND;74502142;O.L. VROUWESTRAAT;76;3895;DE HAAN;BELGIUM;17/12/1956 0:00;BRASSCHAAT;BELGIUM;nonmember
2780;COOX;JOANNES;36266871;MAASEIKERSTEENWEG;75;5269;DE PANNE;BELGIUM;5/10/1969 0:00;BEVERLO;BELGIUM;member
3619;COOX;JAN BAPTIST;42598941;BURG. DELWAIDELAAN;70;3794;OOSTENDE;BELGIUM;11/03/1954 0:00;BRUGGE;BELGIUM;nonmember
6458;COOX;WILHELMUS;67630678;BOUDEWIJNLAAN;52;1579;UIKHOVEN;BELGIUM;6/06/1960 0:00;ROESELARE;BELGIUM;member
7749;COOX;HUBERT;65422239;STEENWEG OP WIJCHMAAL;42;1419;NIEUWPOORT;BELGIUM;13/01/1964 0:00;AALST;BELGIUM;nonmember
3270;COOX;RENE;68995240;PASTOOR BREEMANSLAAN;40;2861;KORTRIJK;BELGIUM;25/03/1951 0:00;MIDDELKERKE;BELGIUM;member
9552;COOX;NICOLAAS;62825638;MOPERTINGENSTRAAT;33;4353;BEVERLO;BELGIUM;16/05/1959 0:00;ZUTENDAAL;BELGIUM;nonmember
5772;COOX;NICOLAAS;96515080;WEG NAAR ZUTENDAAL;30;4213;BILZEN;BELGIUM;10/12/1953 0:00;DILSEN-STOKKEM;BELGIUM;member
7400;COOX;PAUL;73598890;REKEMERSTRAAT;27;2932;LANAKEN;BELGIUM;28/10/1952 0:00;HEVERLEE;BELGIUM;nonmember
1872;COOX;FREDDY;38924209;HEIWYCKSTRAAT;26;2423;MIDDELKERKE;BELGIUM;21/04/1967 0:00;NAMEN;BELGIUM;member
4020;COOX;LOUIS;18541534;ST. LUCIESTRAAT;16;2689;WOLUWE;BELGIUM;5/12/1965 0:00;LANAKEN;BELGIUM;nonmember
4577;COOX;LUCIE;86183582;HEIWYCKSTRAAT;15;3499;ZEDELGEM;BELGIUM;2/09/1960 0:00;MIDDELKERKE;BELGIUM;member
6427;COOX;MARTIN;47994240;O.L. VROUWESTRAAT;13;4777;BERCHEM;BELGIUM;28/10/1968 0:00;BRUSSEL;BELGIUM;nonmember
2170;COOX;LAMBERT;54576685;HOOLSTERBERG;8;5487;NIEUWPOORT;BELGIUM;17/07/1952 0:00;MENEN;BELGIUM;member
3670;COOX;ALICE;34119169;STAATSBAAN;7;5197;TERNAT;BELGIUM;20/04/1960 0:00;ROESELARE;BELGIUM;nonmember
4202;COOX;FRANCISCUS;41878887;KONING BOUDEWIJNLAAN;7;5514;OOIGEM;BELGIUM;8/03/1961 0:00;ATH;BELGIUM;member
1337;COOX;PETRUS;71423451;ST. LUCIESTRAAT;5;2418;BERCHEM;BELGIUM;9/02/1957 0:00;AALST;BELGIUM;nonmember
2107;CORSTJENS;JOSEPH;96877248;HENRI DUNANTSTRAAT;254;4240;DE PANNE;BELGIUM;19/07/1965 0:00;ATH;BELGIUM;member
8610;CORSTJENS;NICOLAAS;74553525;LADDERSTRAAT;243;5784;MAASMECHELEN;BELGIUM;24/11/1952 0:00;AALST;BELGIUM;nonmember
7139;CORSTJENS;EDDY;59329875;STEENWEG OP WIJCHMAAL;227;5317;HOGNOUL;BELGIUM;11/08/1951 0:00;MAASMECHELEN;BELGIUM;member
8206;CORSTJENS;RENIER;58152602;BEEKOMSTRAAT;221;5711;BRUSSEL;BELGIUM;24/03/1958 0:00;REKEM;BELGIUM;nonmember
8758;CORSTJENS;MARIE-HELENE;77992312;ULFORTSTRAAT;221;4583;BALEN;BELGIUM;9/05/1952 0:00;DE PANNE;BELGIUM;member
1326;CORSTJENS;GUILLAUME;59600841;HEGSTRAAT;216;3823;MIDDELKERKE;BELGIUM;14/02/1974 0:00;BALEN;BELGIUM;nonmember
398;CORSTJENS;HENDRIK;88995208;MOPERTINGENSTRAAT;216;2682;AALST;BELGIUM;28/05/1951 0:00;ROESELARE;BELGIUM;member
9866;CORSTJENS;GUSTAAF;42774665;TIENSE VEST;210;3213;DUINBERGEN;BELGIUM;18/12/1950 0:00;REKEM;BELGIUM;nonmember
1756;CORSTJENS;JOANNES;25280665;DISSELSTRAAT;206;2287;DE HAAN;BELGIUM;24/07/1961 0:00;BRASSCHAAT;BELGIUM;member
5730;CORSTJENS;ALBERT;53777562;MAASEIKERSTEENWEG;206;1312;DILBEEK;BELGIUM;8/02/1962 0:00;HEIST;BELGIUM;nonmember
97;CORSTJENS;MARCEL;45045017;BOUDEWIJNLAAN;199;3671;DE PANNE;BELGIUM;28/10/1959 0:00;BALEN;BELGIUM;member
1817;CORSTJENS;HENRI;28836647;HENRI DUNANTSTRAAT;194;4478;ZEDELGEM;BELGIUM;15/07/1953 0:00;BREDENE;BELGIUM;nonmember
4889;CORSTJENS;FRANS;91210794;ST. LUCIESTRAAT;189;1971;BOORSEM;BELGIUM;1/03/1968 0:00;MIDDELKERKE;BELGIUM;member
1680;CORSTJENS;LUCIEN;24628822;INDUSTRIELAAN;186;2367;BEVERLO;BELGIUM;16/04/1965 0:00;LEKE;BELGIUM;nonmember
87;CORSTJENS;ANNA;16263708;HEGSTRAAT;182;3958;VEURNE;BELGIUM;21/09/1965 0:00;DIEPENBEEK;BELGIUM;member
6357;CORSTJENS;MATHIJS;63410632;O.L. VROUWESTRAAT;179;3914;WOLUWE;BELGIUM;28/08/1958 0:00;STENE;BELGIUM;nonmember
3767;CORSTJENS;MARIA;76822185;EUROPAPLEIN;179;4107;REKEM;BELGIUM;23/05/1954 0:00;KNOKKE;BELGIUM;member
8818;CORSTJENS;SIBILIA;73186236;PAALSTEENLAAN;172;3510;STENE;BELGIUM;2/09/1958 0:00;LUIK;BELGIUM;nonmember
4126;CORSTJENS;WILHELMUS;69103788;KANAAL;167;2777;MIDDELKERKE;BELGIUM;1/08/1972 0:00;LEKE;BELGIUM;member
8196;CORSTJENS;GUSTAAF;86902273;REKEMERSTRAAT;164;3778;HEVERLEE;BELGIUM;9/07/1954 0:00;ZUTENDAAL;BELGIUM;nonmember
9816;CORSTJENS;OMER;73173309;MAASEIKERSTEENWEG;159;3251;KNOKKE;BELGIUM;9/10/1978 0:00;GISTEL;BELGIUM;member
2809;CORSTJENS;MARCEL;41178250;KANAAL;153;3342;PEER;BELGIUM;23/02/1952 0:00;BRASSCHAAT;BELGIUM;nonmember
8282;CORSTJENS;HENRI;88888731;KASTEELSTRAAT;151;5471;NIEUWPOORT;BELGIUM;13/09/1951 0:00;LEUVEN;BELGIUM;member
8066;CORSTJENS;ALBERT;30542267;GROENSTRAAT;145;2551;ZEDELGEM;BELGIUM;12/01/1953 0:00;NEEROETEREN;BELGIUM;nonmember
7607;CORSTJENS;MARIE-HELENE;83119701;PUTSTRAAT;141;2205;IEPER;BELGIUM;1/03/1957 0:00;HOGNOUL;BELGIUM;member
3707;CORSTJENS;MARIE-GILBERT;97336865;OUD KANTOORSTRAAT;140;2424;IZEGEM;BELGIUM;29/10/1958 0:00;DOORNIK;BELGIUM;nonmember
3309;CORSTJENS;ARMAND;59314221;LADDERSTRAAT;131;4066;WENDUINE;BELGIUM;20/02/1962 0:00;PEER;BELGIUM;member
6986;CORSTJENS;HENDRIK;67549728;REINPADSTRAAT;128;5741;BRUGGE;BELGIUM;25/08/1959 0:00;AALST;BELGIUM;nonmember
3258;CORSTJENS;JAAK;85878252;MAASEIKERSTEENWEG;123;2355;IEPER;BELGIUM;3/04/1963 0:00;ZUIENKERKE;BELGIUM;member
552;CORSTJENS;LEON;49191258;HEIRBAAN;111;4627;KORTRIJK;BELGIUM;9/02/1952 0:00;DE HAAN;BELGIUM;nonmember
820;CORSTJENS;RENIER;68550949;KAMPSTRAAT;111;1794;NAMEN;BELGIUM;3/04/1960 0:00;BRUSSEL;BELGIUM;member
8539;CORSTJENS;OMER;70838318;DAVIDSTRAAT;108;1503;MOLENBEEK;BELGIUM;17/10/1955 0:00;BERCHEM;BELGIUM;nonmember
4982;CORSTJENS;MARTIN;31016504;BEEKOMSTRAAT;96;3128;BRUSTEM;BELGIUM;16/07/1963 0:00;ZUTENDAAL;BELGIUM;member
6429;CORSTJENS;PAUL;53419157;HOOLSTERBERG;95;1134;NEEROETEREN;BELGIUM;16/10/1952 0:00;BERCHEM;BELGIUM;nonmember
7232;CORSTJENS;MARIE-HELENE;20939989;BEEKOMSTRAAT;92;5517;MARIAKERKE;BELGIUM;2/08/1964 0:00;ZUIENKERKE;BELGIUM;member
9118;CORSTJENS;ALICE;27460004;ULFORTSTRAAT;92;4005;PERVIJZE;BELGIUM;2/07/1957 0:00;ATH;BELGIUM;nonmember
7317;CORSTJENS;RAYMOND;41209559;FRAYENHOFSTRAAT;88;5844;PERVIJZE;BELGIUM;15/06/1951 0:00;PEER;BELGIUM;member
8337;CORSTJENS;PIETER;91549643;RIJKSWEG;83;4685;BEVERLO;BELGIUM;20/05/1990 0:00;MOLENBEEK;BELGIUM;nonmember
507;CORSTJENS;GUSTAAF;17220364;ST. ANTONIUSSTRAAT;77;3098;STENE;BELGIUM;14/08/1964 0:00;MIDDELKERKE;BELGIUM;member
4648;CORSTJENS;ARMAND;71300145;RUITERSTRAAT;62;3746;DIEPENBEEK;BELGIUM;7/02/1958 0:00;BALEN;BELGIUM;nonmember
7750;CORSTJENS;JEAN;23076126;STAATSBAAN;61;3332;BRUSSEL;BELGIUM;1/02/1962 0:00;ROESELARE;BELGIUM;member
2836;CORSTJENS;KAREL;65126453;GROENSTRAAT;58;1254;BRASSCHAAT;BELGIUM;21/05/1964 0:00;ZUTENDAAL;BELGIUM;nonmember
6880;CORSTJENS;LEON;84532072;PIJPENPOORT;58;3315;IZEGEM;BELGIUM;14/12/1955 0:00;LEUVEN;BELGIUM;member
7739;CORSTJENS;JEAN;12669788;DELSTRAAT;54;2061;WENDUINE;BELGIUM;9/10/1966 0:00;LANAKEN;BELGIUM;nonmember
2956;CORSTJENS;FRANS;19523716;FRAYENHOFSTRAAT;54;3202;KOKSIJDE;BELGIUM;14/12/1963 0:00;DOORNIK;BELGIUM;member
5749;CORSTJENS;GUSTAAF;76993301;PASTOOR BREEMANSLAAN;51;2608;ZWEVEGEM;BELGIUM;15/06/1969 0:00;OPGRIMBIE;BELGIUM;nonmember
8367;CORSTJENS;LUCIEN;40803344;PATER VERBOISLAAN;48;5837;REKEM;BELGIUM;27/09/1964 0:00;BLANKENBERGE;BELGIUM;member
8820;CORSTJENS;RAYMOND;62575264;HEIRBAAN;34;2167;WOLUWE;BELGIUM;3/05/1976 0:00;MIDDELKERKE;BELGIUM;nonmember
8598;CORSTJENS;DENISE;46575430;BEEKOMSTRAAT;25;4250;GISTEL;BELGIUM;21/06/1962 0:00;UIKHOVEN;BELGIUM;member
919;CORSTJENS;HENDRIK;62044707;ST. LUCIESTRAAT;21;4631;OOIGEM;BELGIUM;14/03/1963 0:00;BRUSTEM;BELGIUM;nonmember
756;CORSTJENS;FRANCISCUS;61701957;BOUDEWIJNLAAN;6;5704;MIDDELKERKE;BELGIUM;3/04/1962 0:00;OOIGEM;BELGIUM;member
6926;CORSTJENS;MARTIN;75021652;BRUGSTRAAT;6;1098;DUINBERGEN;BELGIUM;26/04/1952 0:00;BEVERLO;BELGIUM;nonmember
9407;DAMEN;HENDRIK;87468558;REKEMERSTRAAT;249;1953;IZEGEM;BELGIUM;21/02/1965 0:00;IEPER;BELGIUM;member
4672;DAMEN;WILHELMUS;41807482;HEIDESTRAAT;246;5663;AALST;BELGIUM;10/08/1966 0:00;TERNAT;BELGIUM;nonmember
8412;DAMEN;RAPHAEL;18753504;DISSELSTRAAT;242;4670;BEVERLO;BELGIUM;5/09/1954 0:00;BERCHEM;BELGIUM;member
9226;DAMEN;ANTONIUS;20481407;PAALSTEENLAAN;236;1199;TERNAT;BELGIUM;1/11/1952 0:00;KORTRIJK;BELGIUM;nonmember
4432;DAMEN;GERARD;77349686;WINDMOLENWEG;226;1506;OOIGEM;BELGIUM;20/05/1970 0:00;DILSEN-STOKKEM;BELGIUM;member
487;DAMEN;RAPHAEL;26479046;WEG NAAR ZUTENDAAL;217;5129;DE HAAN;BELGIUM;3/10/1956 0:00;ZWEVEGEM;BELGIUM;nonmember
5436;DAMEN;CAMILLE;54904677;ULFORTSTRAAT;207;5657;BOORSEM;BELGIUM;8/07/1954 0:00;BERCHEM;BELGIUM;member
3396;DAMEN;PETRUS;22229383;HANGVELD;205;2108;ZUTENDAAL;BELGIUM;24/05/1953 0:00;BRASSCHAAT;BELGIUM;nonmember
8647;DAMEN;FRANS;94346132;MANDELSEWEG;205;4542;GISTEL;BELGIUM;3/02/1957 0:00;ZEDELGEM;BELGIUM;member
2372;DAMEN;LUDOVICUS;60793958;ASPREMONT LYNDENLAAN;194;2469;ZEDELGEM;BELGIUM;25/08/1959 0:00;MAASMECHELEN;BELGIUM;nonmember
5810;DAMEN;ADOLF;62338145;HOUTERSTRAAT;186;4374;DILBEEK;BELGIUM;26/02/1969 0:00;LANAKEN;BELGIUM;member
2250;DAMEN;LUDOVICUS;77569458;BRUGSTRAAT;181;5895;BRASSCHAAT;BELGIUM;5/09/1967 0:00;ROESELARE;BELGIUM;nonmember
9377;DAMEN;PIERRE;17511592;WEG NAAR GENEUTH;175;3773;ZUTENDAAL;BELGIUM;19/03/1963 0:00;DE HAAN;BELGIUM;member
5259;DAMEN;DESIRE;52854098;ST. ANTONIUSSTRAAT;174;4597;MENEN;BELGIUM;21/04/1953 0:00;GENT;BELGIUM;nonmember
2058;DAMEN;EDDY;33903160;VLIEGSTRAAT;165;5649;ZWEVEGEM;BELGIUM;18/10/1957 0:00;OOIGEM;BELGIUM;member
428;DAMEN;THEO;40230622;BURG. DELWAIDELAAN;149;3256;BERCHEM;BELGIUM;7/02/1952 0:00;KORTRIJK;BELGIUM;nonmember
6572;DAMEN;MATHIEU;16788483;RIJKSWEG;145;5356;NAMEN;BELGIUM;9/04/1952 0:00;KORTRIJK;BELGIUM;member
7038;DAMEN;PIERRE;66965959;EIKELENWEG;145;2826;DUINBERGEN;BELGIUM;1/03/1951 0:00;VEURNE;BELGIUM;nonmember
1349;DAMEN;MARTIN;38209989;MOPERTINGENSTRAAT;137;1706;ANTWERPEN;BELGIUM;13/09/1973 0:00;MARIAKERKE;BELGIUM;member
6638;DAMEN;RAPHAEL;61484912;HEIWYCKSTRAAT;134;2308;GISTEL;BELGIUM;2/02/1953 0:00;REKEM;BELGIUM;nonmember
8990;DAMEN;LUCIE;76136167;POPULIERENLAAN;134;4329;ZEDELGEM;BELGIUM;6/11/1950 0:00;LEUVEN;BELGIUM;member
2008;DAMEN;PIETER;49546798;KAMPSTRAAT;132;2457;HEIST;BELGIUM;16/08/1951 0:00;UIKHOVEN;BELGIUM;nonmember
4056;DAMEN;ALBERT;49179366;BURG. DELWAIDELAAN;130;3226;LEKE;BELGIUM;20/10/1955 0:00;STENE;BELGIUM;member
2597;DAMEN;FRANCISCUS;59100938;VELDSTRAAT;117;5510;BREDENE;BELGIUM;23/08/1968 0:00;DILSEN-STOKKEM;BELGIUM;nonmember
956;DAMEN;ADOLF;67728697;SCHOORSTRAAT;111;3085;MENEN;BELGIUM;23/07/1957 0:00;BRASSCHAAT;BELGIUM;member
3747;DAMEN;JOSEPHINE;67878894;ST. ANTONIUSSTRAAT;109;1131;MAASMECHELEN;BELGIUM;1/04/1963 0:00;DUINBERGEN;BELGIUM;nonmember
1920;DAMEN;THEODOOR;96229685;PUTSTRAAT;107;1102;GISTEL;BELGIUM;23/03/1954 0:00;PEER;BELGIUM;member
3216;DAMEN;JAAK;53999733;OUD KANTOORSTRAAT;105;2558;NEEROETEREN;BELGIUM;19/03/1971 0:00;LEFFINGE;BELGIUM;nonmember
470;DAMEN;PIERRE;61237593;POPULIERENLAAN;101;5249;KOKSIJDE;BELGIUM;5/10/1958 0:00;BERCHEM;BELGIUM;member
7120;DAMEN;EDDY;72983155;SCHIPPERSTRAAT;87;4219;GENT;BELGIUM;19/06/1951 0:00;NAMEN;BELGIUM;nonmember
6016;DAMEN;JAAK;63916697;BURG. DELWAIDELAAN;80;3926;WOLUWE;BELGIUM;15/03/1956 0:00;MOLENBEEK;BELGIUM;member
239;DAMEN;LOUIS;77436608;STEENWEG OP WIJCHMAAL;75;1253;HEIST;BELGIUM;28/02/1969 0:00;DE PANNE;BELGIUM;nonmember
2126;DAMEN;JAAK;18392890;MANDELSEWEG;64;5424;BERCHEM;BELGIUM;20/04/1952 0:00;BALEN;BELGIUM;member
6907;DAMEN;ALICE;32664303;KAMPSTRAAT;64;4888;BRASSCHAAT;BELGIUM;25/03/1963 0:00;KOKSIJDE;BELGIUM;nonmember
4470;DAMEN;NICOLAAS;14836389;KASTEELSTRAAT;60;1310;MOLENBEEK;BELGIUM;2/07/1960 0:00;BLANKENBERGE;BELGIUM;member
4612;DAMEN;JOHANNES;84143911;KONINKLIJKESTRAAT;58;1418;ZUTENDAAL;BELGIUM;24/11/1973 0:00;GENT;BELGIUM;nonmember
8992;DAMEN;SYLVAIN;88530844;FRAYENHOFSTRAAT;56;2227;STENE;BELGIUM;20/02/1957 0:00;BREDENE;BELGIUM;member
3580;DAMEN;MARTIN;93193351;POPULIERENLAAN;55;2460;DUINBERGEN;BELGIUM;17/06/1953 0:00;OPGRIMBIE;BELGIUM;nonmember
6549;DAMEN;JAN HUBERT;63639949;REKEMERSTRAAT;41;4290;DILSEN-STOKKEM;BELGIUM;26/07/1954 0:00;AALST;BELGIUM;member
3149;DAMEN;FRANS;15991897;PATER VERBOISLAAN;38;4384;ROESELARE;BELGIUM;16/08/1971 0:00;WOLUWE;BELGIUM;nonmember
8669;DAMEN;JOHANNES;63852576;POPULIERENLAAN;34;4559;OOSTENDE;BELGIUM;19/06/1951 0:00;LEFFINGE;BELGIUM;member
9417;DAMEN;JOANNES;66286052;ULFORTSTRAAT;33;3321;ANTWERPEN;BELGIUM;22/03/1959 0:00;BREDENE;BELGIUM;nonmember
4958;DAMEN;RENE;37709706;BOUDEWIJNLAAN;29;2823;IEPER;BELGIUM;30/09/1952 0:00;ZWEVEGEM;BELGIUM;member
7307;DAMEN;HERWIG;55888033;STAATSBAAN;26;1391;NEEROETEREN;BELGIUM;25/01/1959 0:00;OPGRIMBIE;BELGIUM;nonmember
8730;DAMEN;SIBILIA;50277898;WEG NAAR ZUTENDAAL;23;1071;KORTRIJK;BELGIUM;16/07/1961 0:00;LANAKEN;BELGIUM;member
9230;DAMEN;ANDRE;36594863;DAVIDSTRAAT;18;5439;NAMEN;BELGIUM;28/10/1956 0:00;LEFFINGE;BELGIUM;nonmember
68;DAMEN;LOUIS;94486128;STAATSBAAN;18;3322;BILZEN;BELGIUM;16/07/1950 0:00;LEFFINGE;BELGIUM;member
3529;DAMEN;HENRI;81362559;EIKELENWEG;17;5879;KORTRIJK;BELGIUM;16/02/1958 0:00;ZUTENDAAL;BELGIUM;nonmember
4779;DAMEN;FRANCISCUS;42075392;ZANDBERGSTRAAT;14;4033;ZEDELGEM;BELGIUM;4/08/1952 0:00;NIEUWPOORT;BELGIUM;member
5198;DAMEN;PIETER;16875922;MANDELSEWEG;10;2036;BALEN;BELGIUM;12/08/1970 0:00;GENT;BELGIUM;nonmember
8890;DAMEN;FERDINAND;36051897;LADDERSTRAAT;8;4578;REKEM;BELGIUM;8/08/1954 0:00;REKEM;BELGIUM;member
6890;DAMEN;ADOLF;50703151;STEENWEG;8;1608;HEVERLEE;BELGIUM;18/10/1956 0:00;LEUVEN;BELGIUM;nonmember
692;DAMEN;KAREL;34444762;HOUTERSTRAAT;6;3518;DILBEEK;BELGIUM;17/06/1952 0:00;MIDDELKERKE;BELGIUM;member
797;DAMEN;JAAK;35354643;ISAEKSTRAAT;3;1687;DIEPENBEEK;BELGIUM;20/10/1957 0:00;KOKSIJDE;BELGIUM;nonmember
1568;DEDROOG;RAPHAEL;63617666;EUROPAPLEIN;254;5834;LEFFINGE;BELGIUM;5/05/1980 0:00;BEVERLO;BELGIUM;member
9817;DEDROOG;ANNA;97920686;BRUGSTRAAT;249;1773;DILBEEK;BELGIUM;7/04/1954 0:00;DOORNIK;BELGIUM;nonmember
1358;DEDROOG;HERWIG;94694008;POPULIERENLAAN;247;1319;LEUVEN;BELGIUM;15/06/1960 0:00;NAMEN;BELGIUM;member
7419;DEDROOG;WILHELMUS;85661069;DAVIDSTRAAT;245;2595;LEUVEN;BELGIUM;13/08/1959 0:00;ZWEVEGEM;BELGIUM;nonmember
5266;DEDROOG;ANTONIUS;39102522;REKEMERSTRAAT;242;1479;PERVIJZE;BELGIUM;3/06/1954 0:00;STENE;BELGIUM;member
9618;DEDROOG;ARNOLDUS;15614455;DOBBELSTEYNSTRAAT;238;3675;DILSEN-STOKKEM;BELGIUM;29/01/1969 0:00;BRUSTEM;BELGIUM;nonmember
5526;DEDROOG;SYLVAIN;84541617;RUITERSTRAAT;221;4294;HEVERLEE;BELGIUM;19/03/1954 0:00;BRUSSEL;BELGIUM;member
5352;DEDROOG;PIERRE;65231946;ISAEKSTRAAT;219;1033;ANTWERPEN;BELGIUM;22/10/1957 0:00;DIEPENBEEK;BELGIUM;nonmember
6392;DEDROOG;GILBERT;85513927;REINPADSTRAAT;213;4685;TERNAT;BELGIUM;26/03/1961 0:00;HEIST;BELGIUM;member
7406;DEDROOG;ANDRE;48843951;WEG NAAR ZUTENDAAL;210;1217;AALST;BELGIUM;24/12/1967 0:00;DILBEEK;BELGIUM;nonmember
7026;DEDROOG;HENDRIK;43997729;HILARION THANSLAAN;209;1368;BEVERLO;BELGIUM;17/02/1956 0:00;BREDENE;BELGIUM;member
4016;DEDROOG;RAYMOND;74752568;RIJKSWEG;201;2516;HEIST;BELGIUM;19/04/1962 0:00;GENT;BELGIUM;nonmember
108;DEDROOG;RENE;54203194;PASTOOR GOOSSENSLAAN;199;2418;DOORNIK;BELGIUM;23/09/1969 0:00;DILBEEK;BELGIUM;member
8217;DEDROOG;SYLVAIN;92267160;PASTOOR BREEMANSLAAN;196;4753;LEKE;BELGIUM;24/01/1959 0:00;BLANKENBERGE;BELGIUM;nonmember
6247;DEDROOG;ALFONS;25973172;DAVIDSTRAAT;192;2907;PERVIJZE;BELGIUM;24/01/1952 0:00;BILZEN;BELGIUM;member
3732;DEDROOG;HUBERT;85258427;DELSTRAAT;186;4649;LUIK;BELGIUM;2/09/1953 0:00;ROESELARE;BELGIUM;nonmember
647;DEDROOG;CONSTANT;50816964;RAAMSTRAAT;169;5719;DE HAAN;BELGIUM;4/05/1975 0:00;OPGRIMBIE;BELGIUM;member
2560;DEDROOG;NICOLAAS;43645624;BEEKOMSTRAAT;164;4244;MARIAKERKE;BELGIUM;28/01/1954 0:00;ZUTENDAAL;BELGIUM;nonmember
1178;DEDROOG;FRANS;54598501;ULFORTSTRAAT;162;3445;OPGRIMBIE;BELGIUM;30/06/1965 0:00;KORTRIJK;BELGIUM;member
4236;DEDROOG;GILBERT;77852177;VELDSTRAAT;146;4449;OOSTENDE;BELGIUM;18/10/1951 0:00;MARIAKERKE;BELGIUM;nonmember
